num,playerID,yearID,stint,teamID,IgID,G,AB,R,H,B2,B3,HR,RBI,SB,CS,BB,SO,IBB,HBP,SH,SF,GIDP,prev_salary,salary
95217,porceri01,2011,1,DET,AL,31,6,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,2162841.1215,4527034.42737
95219,poseybu01,2011,1,SFN,NL,45,162,17,46,5,0,4,21,3,0,18,30,3,4,0,1,4,809657.320872,898105.217042
95221,pradoma01,2011,1,ATL,NL,129,551,66,143,26,2,13,57,4,8,34,52,1,1,1,3,16,4365109.03427,6936585.00967
95238,raburry01,2011,1,DET,AL,121,387,53,99,22,2,14,49,1,1,21,114,2,3,4,3,4,1830529.59502,3066700.74112
95239,ramiral03,2011,1,CHA,AL,158,614,81,165,31,2,15,70,7,5,51,84,1,6,8,5,19,3872274.1433,7301668.43124
95247,ramoswi01,2011,1,WAS,NL,113,389,48,104,22,1,15,52,0,2,38,76,8,2,4,2,19,584361.370717,717388.923369
95269,reynoma01,2011,1,BAL,AL,155,534,84,118,27,1,37,86,6,4,75,196,2,7,0,4,11,7509864.53583,11439280.0555
95275,richacl01,2011,1,SDN,NL,20,28,0,3,1,0,0,2,0,0,1,12,0,0,3,0,1,660117.133956,3950202.6213
95285,roberbr01,2011,1,BAL,AL,39,163,18,36,7,1,3,19,6,1,12,21,0,0,2,1,4,14080996.8847,14603336.8625
95287,roberry01,2011,1,ARI,NL,143,482,86,120,25,2,19,65,18,9,66,98,2,2,3,2,6,596330.218069,2938921.54357
95301,rodrise01,2011,1,TBA,AL,131,373,45,83,20,3,8,36,11,7,38,87,2,18,5,2,8,603511.52648,719652.440583
95304,rogeres01,2011,1,COL,NL,22,27,2,7,1,0,0,0,0,0,0,12,0,0,4,0,0,587177.570093,702420.503085
95306,rolensc01,2011,1,CIN,NL,65,252,31,61,20,2,5,36,1,0,10,36,0,4,0,3,4,11499479.8505,11926057.4641
95310,romerri01,2011,1,TOR,AL,32,6,0,1,0,0,0,2,0,0,0,2,0,0,0,0,0,1408099.68847,7666751.8528
95318,rossda01,2011,1,ATL,NL,52,152,14,40,7,0,6,23,0,1,16,51,0,0,2,0,4,2288161.99377,2373042.24015
95325,ruizca01,2011,1,PHI,NL,132,410,49,116,23,0,6,40,1,0,48,48,10,10,3,1,7,3872274.1433,5403234.63912
95329,russeja02,2011,1,CHN,NL,64,8,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,601962.616822,748421.014202
95330,ryanbr01,2011,1,SEA,AL,123,436,51,108,19,3,3,39,13,3,34,87,0,10,9,5,7,1408099.68847,2555583.95093
95337,saltaja01,2011,1,BOS,AL,103,358,52,84,23,3,16,56,1,0,24,119,1,3,0,1,7,1056074.76636,3650834.21562
95344,sanchfr01,2011,1,SFN,NL,60,239,21,69,15,1,3,24,0,1,13,35,3,3,5,1,2,8448598.13084,8762002.11748
95348,sandopa01,2011,1,SFN,NL,117,426,55,134,26,3,23,70,2,4,32,63,9,0,1,7,12,704049.844237,4673067.79599
95351,santaca01,2011,1,CLE,AL,155,552,84,132,35,2,27,79,5,3,97,133,7,2,0,7,15,586614.330218,732941.477128
95354,santira01,2011,1,DET,AL,101,258,29,67,11,3,5,30,0,0,17,38,0,4,11,4,5,1900934.57944,3066700.74112
95360,saundjo01,2011,1,ARI,NL,33,61,2,12,1,0,0,4,0,0,2,15,0,0,4,0,1,7744548.2866,8762002.11748
95361,saundmi01,2011,1,SEA,AL,58,161,16,24,5,0,2,8,6,2,12,56,1,0,5,1,1,591401.869159,714249.205944
95367,schiena01,2011,1,SFN,NL,115,335,42,93,22,1,9,41,7,4,21,61,3,4,0,2,5,609003.115265,1898433.79212
95369,schnebr01,2011,1,PHI,NL,41,125,11,22,4,0,2,9,0,0,11,35,1,1,1,1,3,2288161.99377,1168266.949
95370,schumsk01,2011,1,SLN,NL,117,367,34,104,19,0,2,38,0,2,27,50,3,2,1,3,10,3872274.1433,2190500.52937
95381,shielja02,2011,1,TBA,AL,33,8,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0,5984423.67601,11682669.49
95386,sizemgr01,2011,1,CLE,AL,71,268,34,60,21,1,10,32,0,2,18,85,1,6,0,3,4,10795430.0062,7301668.43124
95395,smoakju01,2011,1,SEA,AL,123,427,38,100,24,0,15,55,0,0,55,105,4,3,0,4,10,589993.76947,723011.208061
95406,sotoge01,2011,1,CHN,NL,125,421,46,96,26,0,17,54,0,0,45,124,3,6,0,2,12,4224299.06542,6279434.85086
95407,spande01,2011,1,MIN,AL,70,284,37,75,11,5,2,16,6,1,27,36,0,0,0,0,3,1408099.68847,4381001.05874
95414,staufti01,2011,1,SDN,NL,32,54,2,8,0,0,0,6,0,0,1,19,0,0,7,1,1,1513707.16511,4673067.79599
95423,strasst01,2011,1,WAS,NL,5,6,1,0,0,0,0,0,0,0,0,3,0,0,2,0,0,6160436.13707,7119126.72046
95427,stubbdr01,2011,1,CIN,NL,158,604,92,147,22,3,15,44,40,10,63,205,1,7,6,1,2,633644.859813,770326.019495
95433,suzukku01,2011,1,OAK,AL,134,460,54,109,26,0,14,44,2,2,38,64,1,7,3,7,14,4840342.67913,7356430.94447
95436,swishni01,2011,1,NYA,AL,150,526,81,137,30,0,23,85,2,2,95,125,6,5,1,8,18,12813707.1651,14968420.284
95437,tabatjo01,2011,1,PIT,NL,91,334,53,89,18,1,4,21,16,7,40,61,1,4,1,3,8,602666.666667,1338638.23884
95462,tholejo01,2011,1,NYN,NL,114,340,22,91,17,0,3,40,0,2,38,47,6,4,1,3,8,591401.869159,728589.682743
95479,torreyo01,2011,1,TEX,AL,113,396,40,108,27,1,7,37,0,2,20,65,0,0,1,2,11,4224299.06542,4746084.4803
95486,trumbma01,2011,1,LAA,AL,149,539,65,137,31,1,29,87,9,4,25,120,6,5,0,4,17,582953.271028,730166.843124
95488,tulowtr01,2011,1,COL,NL,143,537,81,162,36,2,30,105,9,3,59,79,12,4,1,5,16,7744548.2866,12047752.9115
95494,uptonbj01,2011,1,TBA,AL,153,560,82,136,27,4,23,81,36,12,71,161,4,4,2,3,16,6794080.99688,10222335.8037
95495,uptonju01,2011,1,ARI,NL,159,592,105,171,39,5,31,88,21,9,59,126,9,19,0,4,8,6277777.30841,10161488.08
95496,uribeju01,2011,1,LAN,NL,77,270,21,55,12,0,4,28,2,0,17,60,2,6,0,2,12,7457169.22118,12114796.8311
95506,valenda01,2011,1,MIN,AL,154,564,63,139,28,2,15,72,2,6,40,102,2,0,0,4,15,616043.613707,752071.848417
95517,venabwi01,2011,1,SDN,NL,121,370,49,91,14,7,9,44,26,3,31,92,4,5,1,4,2,625759.501558,2153992.18721
95521,vicieda01,2011,1,CHA,AL,29,102,11,26,3,0,1,6,1,0,9,23,0,2,0,0,4,3168224.29907,3650834.21562
95522,victosh01,2011,1,PHI,NL,132,519,95,145,27,16,17,61,19,3,55,63,1,6,6,0,4,10560747.6636,13873170.0193
95538,walkene01,2011,1,PIT,NL,159,596,76,163,36,4,12,83,9,6,54,112,5,4,0,8,15,615339.563863,730166.843124
95542,wangch01,2011,1,WAS,NL,11,19,0,1,0,0,0,1,0,0,1,10,0,0,0,0,0,1689719.62617,5841334.74499
95555,westbja01,2011,1,SLN,NL,35,47,2,5,2,0,1,8,0,0,3,23,0,0,10,0,0,11264797.5078,12412836.3331
95561,wietema01,2011,1,BAL,AL,139,500,72,131,28,0,22,68,1,0,48,84,3,2,0,1,16,636813.084112,730166.843124
95570,wilsobo02,2011,1,LAA,AL,57,111,5,21,8,0,1,8,0,2,10,16,1,0,4,2,2,585769.470405,711912.672046
95580,wolfra02,2011,1,MIL,NL,33,61,2,10,3,0,0,0,0,0,0,25,0,1,4,0,0,13376947.0405,13873170.0193
95597,youngch04,2011,1,ARI,NL,156,567,89,134,38,3,20,71,22,9,80,139,4,4,1,7,3,7322118.38006,10514402.541
95607,zimmejo02,2011,1,WAS,NL,29,43,1,9,1,0,0,3,0,0,2,12,0,0,11,0,0,584361.370717,3358767.47837
95610,zobribe01,2011,1,TBA,AL,156,588,99,158,46,6,20,91,19,6,77,128,1,2,2,5,9,6600185.66978,6845022.08755
95619,ackledu01,2012,1,SEA,AL,153,607,84,137,22,2,12,50,13,3,59,124,7,0,1,1,3,2800000.0,3801869.15888
95632,alonsyo01,2012,1,SDN,NL,155,549,47,150,39,0,9,62,3,0,62,101,9,3,1,4,14,1866666.66667,1577071.65109
95633,altuvjo01,2012,1,HOU,NL,147,576,80,167,34,4,7,37,33,11,40,74,0,6,4,4,8,644000.0,712076.012461
95635,alvarpe01,2012,1,PIT,NL,149,525,64,128,25,1,30,85,1,0,57,180,6,1,0,3,10,2933333.33333,985669.781931
95643,andruel01,2012,1,TEX,AL,158,629,85,180,31,9,3,62,21,10,57,96,0,5,17,3,15,3500000.0,7110903.42679
95645,aokino01,2012,1,MIL,NL,151,520,81,150,37,4,10,50,30,8,43,55,1,13,7,5,6,1333333.33333,2411370.71651
95647,arencjp01,2012,1,TOR,AL,102,347,45,81,16,0,18,56,1,0,18,108,1,3,1,3,4,652800.0,711935.202492
95655,avilaal01,2012,1,DET,AL,116,367,42,89,21,2,9,48,2,0,61,104,2,2,2,2,12,680000.0,4153894.081
95661,aybarer01,2012,1,LAA,AL,141,517,67,150,31,5,8,45,20,4,22,61,1,5,7,2,11,6766666.66667,12320872.2741
95664,baileho02,2012,1,CIN,NL,34,70,1,8,1,0,0,5,0,0,1,29,0,0,5,0,3,3233333.33333,7533333.33333
95668,bakerjo01,2012,1,SDN,NL,63,193,17,46,8,0,0,14,2,1,20,41,2,0,1,0,4,1000000.0,1309532.71028
95673,barmecl01,2012,1,PIT,NL,144,455,34,104,16,1,8,45,0,2,20,106,3,8,8,2,9,6666666.66667,7744548.2866
95675,barneda01,2012,1,CHN,NL,156,548,73,139,26,4,7,44,6,1,33,58,1,3,3,1,11,666666.666667,791352.024922
95678,bartoda02,2012,1,OAK,AL,46,113,8,23,7,0,1,6,1,0,22,32,0,1,0,0,1,1466666.66667,1548909.65732
95679,bassan01,2012,1,SDN,NL,25,31,3,4,0,1,0,5,1,0,0,13,0,0,0,0,0,647066.666667,709119.003115
95685,baxtemi01,2012,1,NYN,NL,89,179,26,47,14,2,3,17,5,3,25,45,4,5,0,2,0,640000.0,704497.619938
95687,beachbr01,2012,1,ATL,NL,14,27,3,5,1,0,0,4,0,0,2,17,0,0,2,0,0,660000.0,718130.841121
95694,beckhgo01,2012,1,CHA,AL,151,525,62,123,24,0,16,60,5,4,40,89,0,7,8,2,10,693333.333333,4118691.58879
95702,beltbr01,2012,1,SFN,NL,145,411,47,113,27,6,7,56,12,2,54,106,5,3,0,4,2,641333.333333,748404.984424
95710,bernaro01,2012,1,WAS,NL,129,227,25,66,11,0,5,25,15,3,28,53,3,2,3,1,2,658000.0,1707320.87227
95714,betemwi01,2012,1,BAL,AL,102,341,41,89,19,0,12,40,0,1,31,103,0,1,0,3,8,1666666.66667,2816199.37695
95722,blancgr01,2012,1,SFN,NL,141,393,56,96,14,5,5,34,26,6,51,104,2,2,5,2,0,688000.0,1900934.57944
95724,blankky01,2012,1,SDN,NL,4,5,0,1,0,0,0,0,0,0,1,2,0,0,0,0,0,656533.333333,851900.311526
95728,bloomwi01,2012,1,ARI,NL,80,324,47,98,21,5,0,23,7,10,12,55,0,0,0,2,5,2533333.33333,2675389.4081
95736,bourjpe01,2012,1,LAA,AL,101,168,27,37,7,0,3,19,3,1,15,44,0,3,6,3,2,666666.666667,721651.090343
95742,brantmi02,2012,1,CLE,AL,149,552,63,159,37,4,6,60,12,9,53,56,12,0,0,4,7,660400.0,741927.725857
95744,braunry02,2012,1,MIL,NL,154,598,108,191,36,3,41,112,30,7,63,128,15,11,0,5,12,9481481.33333,13938231.0654
95757,bruceja01,2012,1,CIN,NL,155,560,89,141,35,5,34,99,9,3,62,155,11,4,0,7,5,6722221.33333,10619418.9533
95765,bumgama01,2012,1,SFN,NL,32,68,4,11,1,0,2,6,0,0,1,25,0,0,6,0,0,746666.666667,1290758.51713
95775,butlebi03,2012,1,KCA,AL,161,614,72,192,32,1,29,107,2,1,54,111,9,7,0,4,20,11333333.3333,11968847.352
95780,cabreas01,2012,1,CLE,AL,143,555,70,150,35,1,16,68,9,4,52,99,3,6,1,2,18,6066666.66667,9152647.97508
95785,cahiltr01,2012,1,ARI,NL,32,67,2,8,0,0,0,4,0,0,1,24,0,0,5,0,1,4933333.33333,8026168.2243
95786,cainlo01,2012,1,KCA,AL,61,222,27,59,9,2,7,31,10,0,15,56,0,3,0,4,4,641133.333333,708520.560748
95790,callaal01,2012,1,LAA,AL,138,457,55,115,20,0,10,53,4,3,56,59,1,0,3,4,6,4200000.0,5773208.72274
95797,capuach01,2012,1,LAN,NL,34,54,3,5,2,0,0,3,0,0,1,27,0,0,13,1,0,4000000.0,8976635.51402
95808,carpema01,2012,1,SLN,NL,114,296,44,87,22,5,6,46,1,1,34,63,2,3,0,7,10,640000.0,709682.242991
95814,carroja01,2012,1,MIN,AL,138,470,65,126,18,1,1,40,9,5,52,65,0,4,7,4,9,3666666.66667,5280373.83178
95818,cashnan01,2012,1,SDN,NL,33,7,0,1,0,0,0,0,0,0,1,2,0,0,0,0,0,648133.333333,705176.323988
95824,castrja01,2012,1,HOU,NL,87,257,29,66,15,2,6,29,0,0,31,61,2,1,2,4,8,648000.0,699262.305296
95825,castrst01,2012,1,CHN,NL,162,646,78,183,29,12,14,78,25,13,36,100,5,4,0,5,15,756000.0,8247441.23364
95830,cespeyo01,2012,1,OAK,AL,129,487,70,142,25,5,23,82,16,4,43,102,5,7,0,3,9,12000000.0,11968847.352
95831,chacijh01,2012,1,COL,NL,14,24,4,7,2,0,0,3,0,0,1,3,0,0,1,0,0,642666.666667,2323364.48598
95841,chenbr01,2012,1,KCA,AL,35,5,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,6000000.0,6336448.59813
95854,clevest01,2012,1,CHN,NL,69,199,16,40,12,0,1,16,0,1,16,39,0,0,0,0,10,640666.666667,698417.445483
95860,coghlch01,2012,1,MIA,NL,39,93,10,13,1,0,1,10,0,2,9,12,1,0,1,2,4,666666.666667,708978.193146
95865,collmjo01,2012,1,ARI,NL,28,16,1,1,0,0,0,2,0,0,1,5,0,0,6,0,0,648000.0,709682.242991
95868,colvity01,2012,1,COL,NL,136,420,62,122,27,10,18,72,7,3,21,117,0,2,2,1,6,641333.333333,3203426.79128
95886,cozarza01,2012,1,CIN,NL,138,561,72,138,33,4,15,35,4,0,31,113,0,3,2,3,11,640000.0,700529.595016
95887,craigal01,2012,1,SLN,NL,119,469,76,144,35,0,22,92,2,1,37,89,1,1,0,7,15,660000.0,2464174.45483
95889,crawfbr01,2012,1,SFN,NL,143,435,44,108,26,3,4,45,1,4,33,95,6,3,2,3,4,641333.333333,746292.834891
95892,crispco01,2012,1,OAK,AL,120,455,68,118,25,7,11,46,39,4,45,64,0,0,6,2,9,8000000.0,9856697.81931
95897,cruzne02,2012,1,TEX,AL,159,585,86,152,45,0,24,90,8,4,48,140,2,5,0,4,7,8333333.33333,14433021.8069
95899,cruzto03,2012,1,SLN,NL,51,126,11,32,9,1,1,11,0,1,3,19,0,0,0,2,4,641333.333333,708274.143302
95900,cuddymi01,2012,1,COL,NL,101,358,53,93,30,2,16,58,8,3,32,78,1,0,0,4,12,14000000.0,14785046.729
95901,cuetojo01,2012,1,CIN,NL,33,67,3,6,1,0,0,2,0,0,0,24,0,0,17,0,0,7200000.0,10419937.6947
95910,davisch02,2012,1,BAL,AL,139,515,75,139,20,0,33,85,2,3,37,169,6,7,0,3,8,650666.666667,4646728.97196
95911,davisik02,2012,1,NYN,NL,156,519,66,118,26,0,32,90,0,2,61,141,3,1,0,3,10,675586.666667,4400311.52648
95912,davisra01,2012,1,TOR,AL,142,447,64,115,24,3,8,43,46,13,29,102,3,6,1,4,8,3666666.66667,3520249.22118
95914,deazaal01,2012,1,CHA,AL,131,524,81,147,29,6,9,50,26,12,47,109,3,9,4,1,1,660000.0,2921806.85358
95917,dejesda01,2012,1,CHN,NL,148,506,76,133,28,8,9,50,7,8,61,89,1,9,2,4,9,5666666.66667,5984423.67601
95931,denorch01,2012,1,SDN,NL,130,348,56,102,19,6,8,36,13,5,27,52,0,2,2,3,9,1553333.33333,2816199.37695
95933,descada01,2012,1,SLN,NL,143,374,41,85,10,7,4,26,6,3,37,83,3,5,7,3,5,660000.0,719538.94081
95934,desmoia01,2012,1,WAS,NL,130,513,72,150,33,2,25,73,21,6,30,113,1,3,0,1,17,683333.333333,5350778.8162
95935,detwiro01,2012,1,WAS,NL,33,45,0,2,0,0,0,1,0,0,1,22,0,0,3,0,0,646666.666667,3291433.02181
95946,dirksan01,2012,1,DET,AL,88,314,56,101,18,5,8,35,1,1,23,53,2,2,3,2,4,646666.666667,711090.342679
95947,dobbsgr01,2012,1,MIA,NL,120,319,26,91,13,2,5,39,4,2,14,53,5,2,0,7,8,1866666.66667,2252959.50156
95951,donaljo02,2012,1,OAK,AL,75,274,34,66,16,0,9,33,4,1,14,61,0,5,0,1,6,640000.0,693489.096573
95955,doumiry01,2012,1,MIN,AL,134,484,56,133,34,1,18,75,0,0,29,98,5,7,0,8,17,4000000.0,4928348.90966
95963,dudalu01,2012,1,NYN,NL,121,401,43,96,15,0,15,57,1,0,51,120,0,4,0,3,5,663090.666667,731141.682243
95980,ellisaj01,2012,1,LAN,NL,133,423,44,114,20,1,13,52,0,0,65,107,11,7,6,4,17,653333.333333,2816199.37695
95981,ellisma01,2012,1,LAN,NL,110,415,62,107,21,1,7,31,5,0,40,70,0,7,2,0,5,3333333.33333,7392523.36449
95982,ellsbja01,2012,1,BOS,AL,74,303,43,82,18,0,4,26,14,3,19,43,0,0,0,1,5,10733333.3333,12672897.1963
95985,encared01,2012,1,TOR,AL,151,542,93,152,24,0,42,110,13,3,84,94,12,11,0,7,6,4666666.66667,11264797.5078
95991,escobal02,2012,1,KCA,AL,155,605,68,177,30,7,5,52,35,5,27,100,2,8,8,0,14,692666.666667,4224299.06542
95995,espinda01,2012,1,WAS,NL,160,594,82,147,37,2,17,56,20,6,46,189,4,13,3,2,11,674666.666667,741012.461059
95996,estrama01,2012,1,MIL,NL,29,40,1,4,2,0,0,3,0,0,2,21,0,0,3,0,0,648000.0,2752834.89097
96017,flahery01,2012,1,BAL,AL,77,153,15,33,2,1,6,19,1,0,6,43,0,3,3,1,3,640000.0,694897.196262
96020,flowety01,2012,1,CHA,AL,52,136,19,29,6,0,7,13,2,1,12,56,0,4,1,0,2,644000.0,718130.841121
96025,forsylo01,2012,1,SDN,NL,91,315,45,86,13,3,6,26,8,2,28,57,0,6,0,1,6,641866.666667,702641.744548
96026,fowlede01,2012,1,COL,NL,143,454,72,136,18,11,13,53,12,5,68,128,1,0,6,2,5,3133333.33333,5280373.83178
96032,francje02,2012,1,KCA,AL,148,561,58,132,26,3,16,49,4,7,34,119,9,7,0,1,14,9000000.0,9504672.8972
96033,francju02,2012,1,ATL,NL,93,192,17,45,11,0,9,32,1,1,11,70,2,1,0,1,5,640000.0,698769.470405
96037,freemfr01,2012,1,ATL,NL,147,540,91,140,33,2,23,94,2,0,64,129,4,7,0,9,10,713333.333333,788535.825545
96039,freesda01,2012,1,SLN,NL,144,501,70,147,25,1,20,79,3,3,57,122,2,7,0,2,19,677333.333333,4435514.01869
96047,fuldsa01,2012,1,TBA,AL,44,98,14,25,3,2,0,5,7,2,8,14,0,1,0,0,0,652533.333333,1020872.27414
96051,gallayo01,2012,1,MIL,NL,33,67,3,11,3,0,1,9,0,0,0,25,0,0,8,0,1,7666666.66667,11264797.5078
96052,galvifr01,2012,1,PHI,NL,58,190,14,43,15,1,3,24,0,0,7,29,0,0,3,0,6,640000.0,689968.847352
96058,garcija02,2012,1,SLN,NL,20,40,7,10,1,1,1,3,0,0,2,15,0,0,4,0,1,4500000.0,8272585.66978
96059,gardnbr01,2012,1,NYA,AL,16,31,7,10,2,0,0,3,2,2,5,7,0,0,1,0,0,3733333.33333,4013084.11215
96060,garzama01,2012,1,CHN,NL,18,30,0,2,1,0,0,0,0,0,0,23,0,0,4,0,0,12666666.6667,14433021.8069
96063,geedi01,2012,1,NYN,NL,17,27,4,4,2,0,0,1,0,0,2,7,0,0,5,0,1,669333.333333,742596.573209
96065,gentrcr01,2012,1,TEX,AL,122,240,31,73,12,3,1,26,13,7,14,41,1,10,5,0,4,645733.333333,705457.943925
96068,getzch01,2012,1,KCA,AL,64,189,22,52,10,3,0,17,9,3,11,17,0,0,8,2,3,1290000.0,1478504.6729
96075,goldspa01,2012,1,ARI,NL,145,514,82,147,43,1,20,82,18,3,60,130,4,4,0,9,9,642666.666667,704049.844237
96079,gomezca01,2012,1,MIL,NL,137,415,72,108,19,4,19,51,37,6,20,98,1,8,6,3,6,2616666.66667,6054828.66044
96084,gonzaal02,2012,1,MIL,NL,24,81,8,21,4,0,4,15,1,1,6,15,0,2,0,0,1,4666666.66667,2041744.54829
96086,gonzaca01,2012,1,COL,NL,135,518,89,157,31,5,22,85,20,5,56,115,11,2,0,3,11,7238094.66667,11164218.3551
96088,gonzagi01,2012,1,WAS,NL,32,64,2,6,1,0,1,4,0,0,1,25,0,0,9,1,0,4466666.66667,8941433.02181
96089,gonzama01,2012,1,HOU,NL,80,205,21,48,13,0,2,12,3,3,13,29,0,0,1,0,9,640000.0,696164.485981
96092,gordoal01,2012,1,KCA,AL,161,642,93,189,51,5,14,72,10,5,73,140,3,3,0,3,14,6366666.66667,12672897.1963
96117,gutiefr01,2012,1,SEA,AL,40,150,18,39,10,1,4,17,3,1,9,31,0,2,1,1,5,7750000.0,10296728.972
96119,guzmaje01,2012,1,SDN,NL,120,287,32,71,18,2,9,48,3,3,29,71,3,2,1,2,2,648800.0,708555.76324
96125,hairsje02,2012,1,LAN,NL,78,238,19,65,13,1,4,26,1,2,23,27,2,3,1,2,7,3000000.0,5280373.83178
96134,hanigry01,2012,1,CIN,NL,112,317,25,87,14,0,2,24,0,0,44,37,13,3,4,3,6,1733333.33333,3309034.26791
96141,hardyjj01,2012,1,BAL,AL,158,663,85,158,30,2,22,68,0,0,38,106,4,3,7,2,21,9888888.0,10443406.4922
96144,harrelu01,2012,1,HOU,NL,35,59,5,9,0,0,0,1,0,0,1,32,0,0,3,0,1,642666.666667,705035.514019
96145,harrijo05,2012,1,PIT,NL,104,249,34,58,9,5,3,16,7,3,10,37,0,7,7,3,3,645333.333333,708274.143302
96146,harrima01,2012,1,TEX,AL,33,5,0,0,0,0,0,0,0,0,0,3,0,0,2,0,1,3933333.33333,7322118.38006
96154,headlch01,2012,1,SDN,NL,161,604,95,173,31,2,31,115,17,6,86,157,2,4,0,5,7,4633333.33333,12074454.8287
96158,heisech01,2012,1,CIN,NL,120,347,44,92,16,5,7,31,6,3,18,81,0,7,3,0,8,660000.0,1865732.08723
96160,heltoto01,2012,1,COL,NL,69,240,31,57,16,1,7,37,1,1,39,44,1,1,0,3,6,8100000.0,8695015.57632
96173,hernara02,2012,1,COL,NL,52,184,16,40,10,0,5,28,0,1,6,32,1,2,2,2,4,4266666.66667,4505919.00312
96176,herrejo03,2012,1,COL,NL,86,225,29,59,9,1,3,12,4,1,16,39,3,2,7,0,5,642666.666667,1267289.71963
96181,heywaja01,2012,1,ATL,NL,158,587,93,158,30,6,27,82,21,8,58,152,1,2,0,3,4,753333.333333,5139563.86293
96183,hillaa01,2012,1,ARI,NL,156,609,93,184,44,6,26,85,14,5,52,86,7,4,1,2,15,7333333.33333,7744548.2866
96191,hochelu01,2012,1,KCA,AL,32,5,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,4680000.0,6420934.57944
96200,hosmeer01,2012,1,KCA,AL,152,535,65,124,22,2,14,60,16,1,56,95,4,2,0,5,10,670000.0,743828.660436
96207,hudsoti01,2012,1,ATL,NL,29,55,4,12,3,0,0,6,0,0,2,18,0,1,7,2,0,12000000.0,12672897.1963
96215,hundlni01,2012,1,SDN,NL,58,204,14,32,7,1,3,22,0,3,15,56,2,2,1,3,4,2666666.66667,4224299.06542
96219,iannech01,2012,1,LAA,AL,79,221,27,53,6,1,9,26,1,3,29,60,0,2,0,1,4,4733333.33333,7110903.42679
96234,jacksau01,2012,1,DET,AL,137,543,103,163,29,10,16,66,12,9,67,134,0,2,2,3,9,666666.666667,4928348.90966
96243,jayjo02,2012,1,SLN,NL,117,443,70,135,22,4,4,40,19,7,34,71,3,15,9,1,9,672000.0,737844.23676
96247,jennide01,2012,1,TBA,AL,132,505,85,124,19,7,13,47,31,2,46,120,1,5,6,1,7,649200.0,706584.423676
96251,jimenub01,2012,1,CLE,AL,31,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5600000.0,8096573.20872
96264,jonesad01,2012,1,BAL,AL,162,648,103,186,39,3,32,82,16,7,34,126,0,13,0,2,15,8200000.0,12438213.4455
96267,jonesga02,2012,1,PIT,NL,145,475,68,130,28,3,27,86,2,0,33,103,2,0,0,7,3,3000000.0,6336448.59813
96269,joycema01,2012,1,TBA,AL,124,399,55,96,18,3,17,59,4,3,55,102,4,6,1,1,10,666000.0,3449844.23676
96281,kendrho01,2012,1,LAA,AL,147,550,57,158,32,3,8,67,14,6,29,115,1,4,6,5,26,6466666.66667,12813707.1651
96282,kendrky01,2012,1,PHI,NL,37,36,2,5,2,0,0,0,0,0,3,19,0,0,6,0,0,4780000.0,6336448.59813
96284,kenneia01,2012,1,ARI,NL,33,51,4,4,0,1,0,6,0,0,11,29,0,0,10,1,1,692666.666667,6005545.17134
96292,kipnija01,2012,1,CLE,AL,152,591,86,152,22,4,14,76,31,7,67,109,2,5,3,6,12,642800.0,717285.981308
96302,kotsama01,2012,1,SDN,NL,82,143,9,37,8,0,2,14,0,2,11,14,1,1,0,1,2,1666666.66667,1830529.59502
96307,kubelja01,2012,1,ARI,NL,141,506,75,128,30,4,30,90,1,1,57,151,7,2,0,6,11,10000000.0,10560747.6636
96317,larocad01,2012,1,WAS,NL,154,571,76,155,35,1,33,100,1,1,67,138,7,0,0,9,10,10666666.6667,14080996.8847
96318,latosma01,2012,1,CIN,NL,33,65,2,12,1,0,1,4,0,0,3,32,0,1,10,1,0,733333.333333,5984423.67601
96320,lawribr01,2012,1,TOR,AL,125,494,73,135,26,3,11,48,13,8,33,86,0,5,2,2,9,643333.333333,704049.844237
96324,leakemi01,2012,1,CIN,NL,35,61,8,18,3,0,2,3,0,0,1,20,0,0,7,0,0,676666.666667,4308785.04673
96347,lindad01,2012,1,TOR,AL,93,321,28,82,14,2,11,45,0,0,29,61,1,0,0,3,10,6866666.66667,7251713.39564
96359,lombast02,2012,1,WAS,NL,126,384,40,105,16,3,3,27,5,3,19,46,1,6,6,1,1,641333.333333,705809.968847
96362,longoev01,2012,1,TBA,AL,74,273,39,79,14,0,17,55,2,3,33,61,6,3,0,3,14,6000000.0,3520274.56698
96375,lucrojo01,2012,1,MIL,NL,96,316,46,101,17,4,12,58,4,1,22,44,1,4,1,3,12,656000.0,1196884.7352
96376,ludwiry01,2012,1,CIN,NL,125,422,53,116,28,1,26,80,0,1,42,97,3,5,1,2,9,2666666.66667,2816199.37695
96383,lynnla01,2012,1,SLN,NL,35,50,4,3,0,0,0,1,0,0,2,36,0,0,10,1,0,642666.666667,722355.140187
96407,marsolo01,2012,1,CLE,AL,70,195,27,44,8,2,0,13,4,2,36,44,0,1,2,1,10,655600.0,1408099.68847
96430,maybejo02,2012,1,PHI,NL,149,441,53,108,24,0,14,46,1,0,34,111,2,2,0,2,17,660000.0,727987.538941
96431,maybica01,2012,1,SDN,NL,147,507,67,123,20,5,8,45,26,7,44,110,1,4,3,3,12,800000.0,4365109.03427
