num,playerID,yearID,stint,teamID,IgID,W,L,G,GS,CG,SHO,SV,Ipouts,H,ER,HR,BB,SO,BAOpp,ERA,IBB,WP,HBP,BK,BFP,GF,R,SH,SF,GIDP,prev_salary,salary
34205,willisc01,2001,1,CIN,NL,0,0,2,0,0,0,0,2,1,0,0,2,0,0.333,0.0,0,1,1,0,6,0,0,0,0,0,787576.84646,845295.890964
34210,wilsopa02,2001,1,TBA,AL,8,9,37,24,0,0,0,454,165,82,21,52,119,0.278,4.88,2,7,13,0,674,6,94,3,12,11,689129.740653,2535887.67289
34218,wolfra02,2001,1,PHI,NL,10,11,28,25,4,2,0,489,150,67,15,51,152,0.248,3.7,4,1,10,0,684,1,74,11,7,15,718663.872395,950957.877335
34220,woodke02,2001,1,CHN,NL,12,6,28,28,1,1,0,523,127,65,16,92,217,0.202,3.36,3,9,10,0,740,0,70,4,5,5,3819747.70533,7808420.79278
34221,worreti01,2001,1,SFN,NL,2,5,73,0,0,0,0,235,71,30,4,33,63,0.24,3.45,4,2,3,0,339,12,33,3,4,6,2559624.751,2958535.61838
34223,wrighja01,2001,1,MIL,NL,11,12,33,33,1,1,0,584,201,106,26,98,129,0.272,4.9,10,6,20,1,868,0,115,7,5,26,4627013.97295,8981268.8415
34224,wrighja02,2001,1,CLE,AL,2,2,7,7,0,0,0,87,36,21,2,22,18,0.313,6.52,0,1,0,1,140,0,22,2,1,0,5045414.17264,9113346.32446
34225,wunscke01,2001,1,CHA,AL,2,1,33,0,0,0,0,67,21,19,4,9,16,0.247,7.66,1,0,6,0,105,2,19,3,2,0,511924.950199,602273.322312
34226,yanes01,2001,1,TBA,AL,4,6,54,0,0,0,22,187,64,27,7,11,64,0.262,3.9,1,5,5,0,264,51,34,3,1,4,1279812.3755,3169859.59112
34231,zimmeje02,2001,1,TEX,AL,4,4,66,0,0,0,28,214,48,19,10,16,72,0.192,2.4,1,0,4,0,273,53,19,2,1,3,605449.700716,4578686.78047
34232,zitoba01,2001,1,OAK,AL,17,8,35,35,3,2,0,643,184,83,18,80,205,0.23,3.49,0,6,13,1,902,0,92,5,4,10,472546.107876,623405.719586
34236,adamste01,2002,1,PHI,NL,7,9,46,19,0,0,0,410,132,66,9,58,96,0.255,4.35,5,8,3,0,590,10,76,10,2,16,5144615.37424,5709932.13684
34237,affelje01,2002,1,KCA,AL,3,4,34,7,0,0,0,233,85,40,8,37,67,0.274,4.64,4,5,3,2,353,4,41,2,1,6,381082.620314,616278.882355
34238,ainswku01,2002,1,SFN,NL,1,2,6,4,0,0,0,77,22,6,1,12,15,0.237,2.1,0,1,1,0,108,0,7,2,0,2,381082.620314,594620.519078
34239,alfonan01,2002,1,CHN,NL,2,5,66,0,0,0,19,223,73,33,5,36,61,0.257,4.0,3,1,3,0,330,55,34,4,3,8,6764216.51057,7875768.4646
34240,almanar01,2002,1,FLO,NL,3,2,51,0,0,0,2,137,36,22,8,23,57,0.224,4.34,1,2,0,1,190,10,22,3,3,4,659272.933143,1525930.14002
34247,anderma01,2002,1,DET,AL,2,1,12,0,0,0,0,33,17,11,1,8,8,0.378,9.0,1,1,2,0,58,8,13,1,2,2,3429743.58283,6300614.77168
34249,armasto02,2002,1,MON,NL,12,12,29,29,0,0,0,493,149,81,22,78,131,0.243,4.44,12,14,7,2,705,0,87,6,2,15,638313.389026,4134778.44392
34252,asencmi01,2002,1,KCA,AL,4,7,31,21,0,0,0,370,136,70,17,64,58,0.282,5.11,2,7,3,0,557,7,73,2,6,15,381082.620314,618247.824471
34259,baezda01,2002,1,CLE,AL,10,11,39,26,1,0,6,496,160,81,14,82,130,0.256,4.41,5,6,9,1,726,9,84,2,8,12,7859829.04398,10090828.3453
34264,batismi01,2002,1,ARI,NL,8,9,36,29,1,0,0,554,172,88,12,70,112,0.245,4.29,3,9,6,2,790,2,99,5,8,16,4049002.84084,6645179.64201
34265,bauerri01,2002,1,BAL,AL,6,7,56,1,0,0,1,251,84,37,12,36,45,0.268,3.98,4,4,4,0,358,15,41,2,2,13,381082.620314,639906.187749
34267,beckejo02,2002,1,FLO,NL,6,7,23,21,0,0,0,323,93,49,13,44,113,0.232,4.1,2,5,1,0,454,0,56,5,3,4,4108547.00026,3396425.15036
34269,beimejo01,2002,1,PIT,NL,2,5,53,8,0,0,0,256,88,44,9,45,53,0.267,4.64,12,2,4,0,389,8,49,7,3,4,432528.774056,633999.361401
34277,bensokr01,2002,1,PIT,NL,9,6,25,25,0,0,0,391,152,68,18,50,79,0.295,4.7,8,3,3,1,576,0,76,5,3,13,5144615.37424,8466451.09945
34283,boehrbr01,2002,1,PIT,NL,4,4,70,0,0,0,1,239,65,30,5,33,65,0.229,3.39,6,1,2,0,328,20,30,6,3,6,1286153.84356,2953413.17423
34288,borowjo01,2002,1,CHN,NL,4,4,73,0,0,0,2,287,84,29,10,29,97,0.239,2.73,6,1,1,0,391,25,31,5,3,8,447772.078869,807266.267622
34293,bradfch01,2002,1,OAK,AL,4,2,75,0,0,0,2,226,73,26,2,14,56,0.253,3.11,5,0,5,1,311,14,29,2,2,8,447772.078869,651719.840446
34301,buehrma01,2002,1,CHA,AL,19,12,34,34,5,2,0,717,236,95,25,61,134,0.26,3.58,7,6,3,1,984,0,102,9,3,24,590678.061487,876179.241687
34305,burkejo03,2002,1,BOS,AL,13,8,29,29,1,1,0,519,199,87,25,50,124,0.287,4.53,5,2,8,1,760,0,93,5,4,13,10479772.0586,10829181.6388
34306,burneaj01,2002,1,FLO,NL,12,9,31,29,7,5,0,613,153,75,12,90,203,0.209,3.3,5,14,9,0,844,0,84,9,4,14,700239.314827,4922355.29038
34317,chacosh01,2002,1,COL,NL,5,11,21,21,0,0,0,358,122,76,25,60,67,0.263,5.73,3,0,7,1,537,0,84,5,2,9,447772.078869,590682.634845
34324,chrisja01,2002,1,SFN,NL,0,1,6,0,0,0,0,15,6,3,1,2,1,0.316,5.4,0,0,0,0,21,2,3,0,0,1,3302715.40758,4594197.61471
34325,clemema01,2002,1,CHN,NL,12,11,32,32,3,2,0,615,162,82,18,85,215,0.215,3.6,7,7,6,0,858,0,84,11,4,17,4763532.75392,7875768.4646
34328,coggida01,2002,1,PHI,NL,2,5,38,7,0,0,0,231,65,40,4,51,64,0.231,4.68,3,11,4,0,339,7,42,1,2,9,457299.144377,630061.477168
34329,colomje01,2002,1,TBA,AL,2,7,32,0,0,0,0,124,56,38,6,33,33,0.341,8.27,5,5,2,0,204,15,41,4,1,4,409663.816838,590682.634845
34340,cormirh01,2002,1,PHI,NL,5,6,54,0,0,0,0,180,61,35,6,32,49,0.266,5.25,6,4,4,0,268,7,38,0,2,10,5493940.47439,5874009.9902
34341,cornena01,2002,1,DET,AL,1,5,9,9,1,0,0,150,63,28,6,18,23,0.303,5.04,0,2,2,0,230,0,33,1,1,6,415380.056142,596589.461194
34346,cruzju02,2002,1,CHN,NL,3,11,45,9,0,0,1,292,84,43,11,59,81,0.241,3.98,4,1,8,0,431,14,56,7,8,7,409663.816838,669440.319491
34359,dejeami01,2002,1,MIL,NL,1,5,68,0,0,0,27,225,66,26,7,39,65,0.237,3.12,8,7,2,0,326,60,28,4,2,6,2667578.3422,3347201.59746
34369,doteloc01,2002,1,HOU,NL,6,4,83,0,0,0,6,292,58,20,7,27,118,0.173,1.85,2,2,4,0,376,22,21,3,7,4,828854.699183,3150307.38584
34375,duckwbr01,2002,1,PHI,NL,8,9,30,29,0,0,0,489,167,98,26,69,167,0.261,5.41,5,10,7,0,725,0,103,7,3,4,447772.078869,639906.187749
34380,eatonad01,2002,1,SDN,NL,1,1,6,6,0,0,0,100,28,20,5,17,25,0.235,5.4,0,2,2,0,142,0,20,2,2,3,533515.66844,689129.740653
34389,escobke01,2002,1,TOR,AL,5,7,76,0,0,0,38,234,75,37,10,44,85,0.246,4.27,6,4,5,0,355,68,39,1,0,3,4382450.13361,7678874.25299
34395,farnsky01,2002,1,CHN,NL,4,6,45,0,0,0,1,140,53,38,9,24,46,0.293,7.33,7,1,1,0,213,17,47,2,5,3,781219.371644,1181365.26969
34405,filebo01,2002,1,TOR,AL,0,1,5,0,0,0,0,10,8,7,0,2,2,0.471,18.9,0,0,0,0,20,3,7,1,0,0,466826.209885,610372.056007
34412,foggjo01,2002,1,PIT,NL,12,12,33,33,0,0,0,583,199,94,28,69,113,0.267,4.35,12,2,8,0,832,0,102,6,3,22,386798.859619,633999.361401
34413,fossuca01,2002,1,BOS,AL,5,4,43,12,0,0,1,320,113,41,12,30,101,0.268,3.46,0,3,4,0,461,13,56,2,4,7,409663.816838,638921.716691
34417,frankry01,2002,1,SEA,AL,7,5,41,12,0,0,0,356,117,53,14,22,65,0.255,4.02,1,0,5,0,495,10,62,5,5,3,476353.275392,836800.399364
34423,gagneer01,2002,1,LAN,NL,4,1,77,0,0,0,52,247,55,18,6,16,114,0.189,1.97,4,1,2,0,314,68,18,3,2,4,571623.930471,1082918.16388
34428,garlajo01,2002,1,CHA,AL,12,12,33,33,1,1,0,578,188,98,23,83,112,0.258,4.58,1,5,9,0,827,0,109,3,4,32,523988.602932,738353.293557
34433,glovega01,2002,1,CHA,AL,7,8,41,22,0,0,1,415,136,80,21,52,70,0.253,5.2,1,6,7,0,604,10,86,6,2,2,457299.144377,649750.89833
34437,gracema01,2002,1,ARI,NL,0,0,1,0,0,0,0,3,1,1,1,0,0,0.25,9.0,0,0,0,0,4,1,1,0,0,0,5716239.30471,3445648.70326
34438,graveda01,2002,1,CIN,NL,7,3,68,4,0,0,32,296,99,35,7,25,58,0.264,3.19,9,5,3,0,412,54,37,3,6,8,6716581.18303,9844710.58076
34440,grimsja01,2002,1,KCA,AL,4,7,70,0,0,0,1,214,64,31,4,37,59,0.236,3.91,8,8,1,0,310,26,32,1,0,7,3620284.89298,3937884.2323
34441,groombu01,2002,1,BAL,AL,3,2,70,0,0,0,2,186,44,11,4,12,48,0.196,1.6,3,0,2,0,239,17,11,0,1,6,4763532.75392,5906826.34845
34443,guarded01,2002,1,MIN,AL,1,3,68,0,0,0,45,203,53,22,9,18,70,0.215,2.93,2,0,1,0,270,62,22,2,2,3,3429743.58283,5316143.71361
34447,hallaro01,2002,1,TOR,AL,19,7,34,34,2,1,0,718,223,78,10,62,168,0.244,2.93,6,4,7,1,993,0,93,9,2,24,4922316.54392,7531203.59428
34455,hasegsh01,2002,1,SEA,AL,8,3,53,0,0,0,1,211,60,25,4,30,39,0.238,3.2,8,0,2,1,288,20,26,3,1,13,2858119.65235,3544095.80907
34456,hawkila01,2002,1,MIN,AL,6,0,65,0,0,0,0,241,63,19,5,15,63,0.217,2.13,1,5,0,0,310,15,23,2,3,9,5239886.02932,5906826.34845
34457,hayneji01,2002,1,CIN,NL,15,10,34,34,0,0,0,590,210,90,21,81,126,0.278,4.12,4,6,3,0,852,0,97,7,6,25,952706.550785,4922355.29038
34461,hentgpa01,2002,1,BAL,AL,0,4,4,4,0,0,0,66,31,19,6,10,11,0.337,7.77,0,1,0,0,103,0,20,0,1,3,8092055.07656,2362730.53938
34466,hernaca03,2002,1,HOU,NL,7,5,23,21,0,0,0,333,112,54,11,61,93,0.261,4.38,5,1,3,2,495,0,56,2,0,8,400136.75133,610372.056007
34474,hitchst01,2002,1,NYA,AL,1,2,20,2,0,0,0,118,57,24,4,15,31,0.326,5.49,3,1,1,0,193,11,29,1,1,1,9406489.06137,11813652.6969
34477,holmeda01,2002,1,ATL,NL,2,2,55,0,0,0,1,164,41,11,3,12,47,0.21,1.81,4,0,2,0,214,10,12,4,1,6,619259.25801,1378259.48131
34484,hudsoti01,2002,1,OAK,AL,15,9,34,34,4,2,0,715,237,79,19,62,152,0.263,2.98,9,7,8,1,983,0,87,6,5,35,1667236.46387,5316143.71361
34486,ishiika01,2002,1,LAN,NL,14,10,28,28,0,0,0,462,137,73,20,106,143,0.24,4.27,3,7,4,0,692,0,82,6,5,9,1714871.79141,5070025.94909
34492,jarvike01,2002,1,SDN,NL,2,4,7,7,0,0,0,105,36,17,5,10,24,0.269,4.37,1,2,1,0,146,0,19,0,1,4,2381766.37696,5906826.34845
34493,jennija01,2002,1,COL,NL,16,8,32,32,0,0,0,556,201,93,26,70,127,0.28,4.52,2,10,8,0,808,0,102,9,3,25,392515.098923,639906.187749
34494,jensery01,2002,1,SFN,NL,13,8,32,30,1,0,0,515,183,86,21,66,105,0.278,4.51,4,3,5,0,744,0,93,7,8,13,398231.338228,624154.65082
34498,jimenjo01,2002,1,COL,NL,2,10,74,0,0,0,41,220,76,29,7,11,47,0.265,3.56,4,0,3,0,307,69,34,4,2,5,3691737.88429,7088191.61814
34499,johnsja02,2002,1,BAL,AL,5,14,22,22,1,0,0,394,141,67,19,41,97,0.276,4.59,2,4,6,0,561,0,68,0,3,19,3429743.58283,5709932.13684
34505,jonesto02,2002,1,COL,NL,1,4,79,0,0,0,1,247,84,43,10,28,73,0.269,4.7,3,1,3,0,352,20,43,6,3,6,1905413.10157,5906826.34845
34507,juliojo01,2002,1,BAL,AL,5,6,67,0,0,0,25,204,55,15,5,27,55,0.213,1.99,3,8,2,0,289,61,22,1,1,3,411569.229939,689129.740653
34509,karsast01,2002,1,NYA,AL,6,4,78,0,0,0,12,265,87,32,7,30,65,0.258,3.26,14,4,2,0,379,38,33,7,3,7,7621652.40628,9844710.58076
34512,kennejo04,2002,1,TBA,AL,8,11,30,30,5,1,0,590,204,99,23,55,109,0.269,4.53,0,4,16,0,840,0,114,2,9,22,428717.947853,590682.634845
34517,kimby01,2002,1,ARI,NL,8,3,72,0,0,0,36,252,64,19,5,26,92,0.208,2.04,2,2,6,0,343,66,20,1,2,7,1452877.48995,6399061.87749
34522,klinest02,2002,1,SLN,NL,2,1,66,0,0,0,6,175,54,22,3,21,41,0.251,3.39,2,1,1,0,241,17,23,2,2,9,2286495.72188,3544095.80907
34531,lawrebr02,2002,1,SDN,NL,12,12,35,31,2,2,0,630,230,86,16,52,149,0.281,3.69,6,2,11,1,894,0,97,8,4,29,447772.078869,1230588.82259
34535,lewisco01,2002,1,TEX,AL,1,3,15,4,0,0,0,103,42,24,4,26,28,0.304,6.29,2,3,2,1,168,4,26,2,0,4,381082.620314,595604.990136
34543,lincomi01,2002,1,PIT,NL,2,4,55,0,0,0,0,217,80,25,7,27,50,0.29,3.11,8,2,0,0,309,9,28,2,4,10,509698.00467,621201.237646
34548,lohseky01,2002,1,MIN,AL,13,8,32,31,1,1,0,542,181,85,26,70,124,0.259,4.23,2,8,9,0,783,0,92,3,3,13,409663.816838,649750.89833
34549,loopebr01,2002,1,FLO,NL,2,5,78,0,0,0,13,258,73,30,8,28,55,0.23,3.14,3,1,1,0,349,40,31,3,0,10,1524330.48126,3150307.38584
34551,lopezro01,2002,1,BAL,AL,15,9,33,28,1,0,0,590,172,78,23,62,136,0.234,3.57,4,2,5,1,809,0,83,2,4,15,381082.620314,639906.187749
34554,lowede01,2002,1,BOS,AL,21,8,32,32,1,1,0,659,166,63,12,48,127,0.211,2.58,0,5,12,0,854,0,65,5,2,28,5954415.94241,7137415.17105
34572,marquja01,2002,1,ATL,NL,8,9,22,22,0,0,0,343,127,64,19,49,84,0.283,5.04,3,4,3,0,507,0,66,4,3,11,438245.013361,724570.698744
34573,marteda01,2002,1,CHA,AL,1,1,68,0,0,0,10,181,44,19,5,18,72,0.204,2.83,2,3,4,1,240,22,19,1,1,3,433481.480607,649750.89833
34581,mayda02,2002,1,KCA,AL,4,10,30,21,2,1,0,394,144,78,28,50,95,0.277,5.35,3,2,1,0,579,3,83,3,5,12,714529.913089,886023.952268
34582,maysjo01,2002,1,MIN,AL,4,8,17,17,1,1,0,286,113,57,14,25,38,0.292,5.38,0,6,2,0,418,0,60,2,2,12,4477720.78869,8171109.78203
34584,mecirji01,2002,1,OAK,AL,6,4,61,0,0,0,1,203,68,32,5,29,53,0.259,4.26,4,4,4,1,304,10,36,4,4,3,4509478.30885,6333431.12993
34586,mercahe01,2002,1,PHI,NL,2,2,31,3,0,0,0,117,32,20,2,25,40,0.224,4.62,2,3,3,1,173,7,21,1,1,1,485880.3409,649750.89833
34588,mesajo01,2002,1,PHI,NL,4,6,74,0,0,0,45,227,65,25,5,39,64,0.231,2.97,7,9,4,0,331,64,26,6,1,6,8002735.02659,10238499.004
34596,millewa04,2002,1,HOU,NL,15,4,26,26,1,1,0,494,151,60,14,62,144,0.249,3.28,9,4,6,0,688,0,63,8,5,15,666894.585549,1033694.61098
34598,miltoer01,2002,1,MIN,AL,13,9,29,29,2,1,0,513,173,92,24,30,121,0.258,4.84,0,4,3,0,707,0,96,0,4,12,7621652.40628,11813652.6969
34608,moyerja01,2002,1,SEA,AL,13,8,34,34,4,2,0,692,198,85,28,50,147,0.23,3.32,4,3,9,0,931,0,89,5,7,16,12385185.1602,12798123.755
34609,muldema01,2002,1,OAK,AL,19,7,30,30,2,1,0,622,182,80,21,55,159,0.232,3.47,3,7,11,1,862,0,88,6,4,13,1524330.48126,5217696.6078
34617,myersmi01,2002,1,ARI,NL,4,3,69,0,0,0,4,111,39,18,2,17,31,0.275,4.38,0,0,8,0,171,15,18,3,1,3,2921632.78727,3445648.70326
34625,nelsoje01,2002,1,SEA,AL,3,2,41,0,0,0,2,137,36,20,4,27,55,0.221,3.94,3,5,3,0,199,12,20,2,4,1,6351376.3701,7842952.10635
34627,neugeni01,2002,1,MIL,NL,1,7,12,12,0,0,0,166,56,29,10,44,47,0.264,4.72,3,5,0,2,260,0,33,3,1,5,384893.446517,600527.345426
34635,nunezvl01,2002,1,FLO,NL,6,5,77,0,0,0,20,293,80,37,8,37,73,0.224,3.41,1,2,0,0,404,43,38,6,4,5,685948.716565,2756518.96261
34637,ohkato01,2002,1,MON,NL,13,8,32,31,2,0,0,578,194,68,19,45,118,0.264,3.18,7,2,7,1,806,1,83,13,6,12,457299.144377,669440.319491
34642,ortizra01,2002,1,ANA,AL,15,9,32,32,4,1,0,652,188,91,40,68,162,0.23,3.77,0,7,5,3,896,0,97,2,5,14,1095612.5334,4462936.11959
34647,oswalro01,2002,1,HOU,NL,19,9,35,34,0,0,0,699,215,78,17,62,208,0.247,3.01,4,3,5,0,956,0,86,12,7,22,571623.930471,984471.058076
34648,padilvi01,2002,1,PHI,NL,14,11,32,32,1,1,0,618,198,75,16,53,128,0.254,3.28,5,6,15,2,862,0,83,10,3,26,466826.209885,836800.399364
34655,patteda04,2002,1,DET,AL,0,2,6,0,0,0,0,9,5,5,0,2,1,0.357,15.0,0,0,1,0,17,1,5,0,0,0,3239202.27267,4922355.29038
34664,pennybr01,2002,1,FLO,NL,8,7,24,24,1,1,0,388,148,67,18,50,93,0.288,4.66,7,4,1,0,574,0,76,6,4,13,719293.445843,3691766.46778
34666,perezod01,2002,1,LAN,NL,15,10,32,32,4,2,0,667,182,74,21,38,155,0.226,3.0,5,2,4,3,869,0,76,13,7,18,1190883.18848,6694403.19491
34678,pineijo01,2002,1,SEA,AL,14,7,37,28,2,1,0,583,189,70,24,54,136,0.256,3.24,1,8,7,0,812,4,75,5,7,23,485880.3409,866334.531106
34683,ponsosi01,2002,1,BAL,AL,7,9,28,28,3,0,0,528,172,80,26,63,120,0.258,4.09,1,3,2,0,736,0,84,2,3,18,5049344.71916,8368003.99364
34687,powelja04,2002,1,TEX,AL,3,2,51,0,0,0,0,149,50,19,5,24,35,0.253,3.44,4,2,1,0,224,5,28,1,0,3,4287179.47853,6399061.87749
34689,prinzbr01,2002,1,ARI,NL,0,2,20,0,0,0,0,40,23,14,1,10,10,0.404,9.45,1,3,1,0,71,5,14,2,1,1,447772.078869,590682.634845
34693,quantpa01,2002,1,LAN,NL,5,4,86,0,0,0,1,230,80,23,1,25,53,0.267,2.7,7,0,3,0,330,22,27,1,1,8,5398669.81931,6563139.73086
34712,rhodear01,2002,1,SEA,AL,10,4,66,0,0,0,2,209,45,18,4,13,81,0.187,2.33,1,2,0,0,257,9,18,2,1,7,6668945.85549,6891297.40653
34713,riedljo01,2002,1,CIN,NL,2,4,33,0,0,0,0,140,39,14,2,26,30,0.234,2.7,6,1,3,0,203,7,16,6,1,6,457299.144377,689129.740653
34719,riskeda01,2002,1,CLE,AL,2,2,51,0,0,0,1,154,49,30,8,35,65,0.257,5.26,4,1,4,0,237,17,32,4,3,5,433481.480607,618247.824471
34723,robergr01,2002,1,NYN,NL,3,1,34,0,0,0,0,135,43,11,3,16,31,0.253,2.2,7,0,1,0,192,6,12,3,2,4,404900.284084,610372.056007
34726,roberwi01,2002,1,BAL,AL,5,4,66,0,0,0,1,225,79,28,5,32,51,0.27,3.36,3,7,4,0,334,24,34,1,4,6,495407.406408,6891297.40653
34729,rodrife01,2002,1,SFN,NL,8,6,71,0,0,0,0,207,53,32,5,29,58,0.212,4.17,1,4,4,0,288,12,33,2,3,2,4795290.27409,6234984.02413
34738,romerjc01,2002,1,MIN,AL,9,2,81,0,0,0,1,243,62,17,3,36,76,0.213,1.89,4,9,4,0,332,15,17,1,0,12,409663.816838,639906.187749
34739,rueteki01,2002,1,SFN,NL,14,8,33,33,0,0,0,611,204,73,22,54,76,0.262,3.23,7,3,1,0,846,0,83,6,6,26,9273011.06278,11551127.7377
34741,ruschgl01,2002,1,MIL,NL,10,16,34,34,4,1,0,632,227,110,30,76,140,0.279,4.7,1,6,5,0,913,0,118,14,5,27,5335156.6844,8368003.99364
34742,ryanbj01,2002,1,BAL,AL,2,1,67,0,0,0,1,173,51,30,7,33,56,0.241,4.68,4,4,4,0,252,13,31,3,0,6,571623.930471,1501318.36357
34744,sabatcc01,2002,1,CLE,AL,13,11,33,33,2,0,0,630,198,102,17,88,149,0.252,4.37,2,6,1,3,891,0,109,5,10,24,1333789.1711,2165836.32777
34755,sauersc01,2002,1,PIT,NL,5,4,78,0,0,0,0,188,50,16,4,27,70,0.22,2.3,4,2,1,1,255,21,18,0,0,10,1460817.34634,3084676.63828
34757,schmija01,2002,1,SFN,NL,13,8,29,29,2,2,0,556,148,71,15,73,196,0.218,3.45,1,12,2,0,769,0,78,11,5,11,9407977.189,11690593.8146
34758,schoesc01,2002,1,ANA,AL,9,8,54,15,0,0,1,354,119,64,17,49,65,0.264,4.88,4,1,5,1,510,4,68,1,5,16,619259.25801,2805742.51552
34763,sheetbe01,2002,1,MIL,NL,11,16,34,34,1,0,0,650,237,100,21,70,170,0.281,4.15,10,9,10,0,934,0,105,10,0,19,552569.799455,842707.225713
34769,silvaca01,2002,1,PHI,NL,5,0,68,0,0,0,1,252,88,30,4,22,41,0.282,3.21,6,3,4,0,350,21,34,9,3,12,381082.620314,610372.056007
34781,sosajo02,2002,1,TBA,AL,2,7,31,14,0,0,0,298,88,61,16,54,48,0.236,5.53,0,5,2,0,434,10,63,0,5,6,381082.620314,590682.634845
34782,sparkst01,2002,1,DET,AL,8,16,32,30,3,0,0,567,238,116,23,67,98,0.306,5.52,3,8,12,2,868,0,134,3,8,17,5716239.30471,8860239.52268
34783,speieju01,2002,1,COL,NL,5,1,63,0,0,0,1,187,51,30,9,19,47,0.216,4.33,4,1,3,2,259,7,31,0,1,1,590678.061487,1673600.79873
34789,stechge01,2002,1,SLN,NL,6,2,29,0,0,0,0,96,27,17,4,17,21,0.235,4.78,1,3,1,0,138,5,19,1,4,2,504934.471916,600527.345426
34791,stephga01,2002,1,SLN,NL,2,5,12,10,0,0,0,135,48,27,4,25,34,0.282,5.4,0,2,5,0,205,0,27,4,1,4,1714871.79141,1575153.69292
34793,stewasc01,2002,1,MON,NL,4,2,67,0,0,0,17,192,49,22,4,22,67,0.207,3.09,5,1,1,0,264,28,29,2,2,2,447772.078869,643844.071981
34794,stoneri01,2002,1,HOU,NL,3,3,78,0,0,0,1,232,78,31,9,34,63,0.266,3.61,3,1,1,0,335,16,36,5,2,7,381082.620314,639906.187749
34801,sullisc01,2002,1,CIN,NL,6,5,71,0,0,0,1,236,93,53,15,31,78,0.294,6.06,11,2,5,0,357,16,60,2,3,5,4191908.82345,5513037.92522
34810,tejermi01,2002,1,FLO,NL,8,8,47,18,0,0,1,419,144,69,17,60,95,0.269,4.45,3,3,6,0,611,2,71,5,4,13,382988.033416,590682.634845
34824,trachst01,2002,1,NYN,NL,11,11,30,30,1,1,0,521,170,65,16,69,105,0.258,3.37,4,4,0,0,741,0,80,9,3,14,8193276.33675,5906826.34845
34827,tucketj01,2002,1,MON,NL,6,3,57,0,0,0,4,184,69,28,5,31,42,0.29,4.11,9,4,0,0,276,19,32,5,2,5,381082.620314,610372.056007
34829,valdeis01,2002,1,TEX,AL,6,9,23,23,0,0,0,440,135,64,19,36,75,0.242,3.93,1,0,9,2,608,0,65,2,2,9,4763532.75392,4922355.29038
34833,vanpoto01,2002,1,TEX,AL,3,2,50,0,0,0,1,218,80,44,14,29,85,0.275,5.45,1,8,3,0,325,19,44,1,1,2,3810826.20314,4922355.29038
34834,vazquja01,2002,1,MON,NL,10,13,34,34,2,0,0,691,243,100,28,49,179,0.271,3.91,6,3,4,0,971,0,111,15,7,17,9003076.90492,11813652.6969
34839,vizcalu01,2002,1,MIL,NL,5,3,76,0,0,0,5,244,55,27,6,30,79,0.192,2.99,4,3,3,2,326,30,27,3,3,6,404900.284084,728508.582976
34843,wakefti01,2002,1,BOS,AL,11,5,45,15,0,0,3,490,121,51,15,51,134,0.204,2.81,2,5,9,2,657,10,57,1,4,16,6097321.92502,7875768.4646
34845,walkeke01,2002,1,SDN,NL,0,1,11,0,0,0,0,24,12,5,2,5,11,0.333,5.63,1,1,0,0,42,1,6,1,0,0,508745.298119,886023.952268
34850,washbja01,2002,1,ANA,AL,18,6,32,32,1,0,0,618,183,72,19,59,139,0.235,3.15,1,5,3,1,852,0,75,4,7,8,666894.585549,7629650.70009
34853,weathda01,2002,1,NYN,NL,6,3,71,0,0,0,0,232,69,25,6,36,61,0.245,2.91,7,2,3,0,331,12,30,6,4,12,3493256.71774,7350716.57732
34856,weberbe01,2002,1,ANA,AL,7,2,63,0,0,0,7,234,70,22,4,22,43,0.249,2.54,3,2,3,0,312,16,25,4,2,17,457299.144377,738353.293557
34858,wellsda01,2002,1,NYA,AL,19,7,31,31,2,1,0,619,210,86,21,45,137,0.259,3.75,2,4,5,0,873,0,100,6,5,13,4287179.47853,6399061.87749
34859,wellski01,2002,1,PIT,NL,12,14,33,33,1,1,0,595,197,79,21,71,134,0.261,3.58,11,7,7,0,845,0,92,7,5,21,519225.070178,728508.582976
34860,westbja01,2002,1,CLE,AL,1,3,11,4,0,0,0,125,50,27,6,12,20,0.296,5.83,1,1,1,0,185,1,30,2,1,4,413474.643041,601511.816484
34861,whitega01,2002,1,CIN,NL,6,1,62,0,0,0,0,163,49,18,3,10,41,0.239,2.98,2,0,2,0,219,7,19,1,0,3,4747654.94655,6530325.34155
34864,wickmbo01,2002,1,CLE,AL,1,3,36,0,0,0,20,103,42,17,3,10,36,0.284,4.46,0,0,1,0,159,30,22,0,0,1,6478404.54534,11813652.6969
34866,willida07,2002,1,PIT,NL,2,5,9,9,0,0,0,130,38,24,9,24,33,0.232,4.98,2,2,4,2,195,0,26,2,1,2,445866.665767,615294.411297
34868,willimi03,2002,1,PIT,NL,2,6,59,0,0,0,46,184,54,20,6,21,43,0.233,2.93,3,2,1,0,258,59,24,4,0,3,3810826.20314,6891297.40653
34869,willisc01,2002,1,CIN,NL,3,4,63,0,0,0,8,222,46,24,5,36,84,0.181,2.92,5,8,2,1,299,23,27,5,2,4,762165.240628,3150307.38584
34870,williwo02,2002,1,SLN,NL,9,4,17,17,1,0,0,310,84,29,10,25,76,0.222,2.53,2,2,4,0,412,0,30,3,1,9,13909515.6415,11813652.6969
34871,wilsokr01,2002,1,KCA,AL,2,0,12,0,0,0,0,56,29,17,7,5,10,0.354,8.2,0,0,2,0,91,4,18,0,2,1,457299.144377,612340.998123
